,sale_date,item_name,item_tags,item_price,item_quantity,store_location,customer_gender,customer_age,customer_email,customer_satisfaction,coupon_used,purchase_method
2455,2016-08-03 20:16:27.200,"['binder', 'backpack', 'notepad', 'printer paper', 'pens', 'envelopes']","[['school', 'general', 'organization'], ['school', 'travel', 'kids'], ['office', 'writing', 'school'], ['office', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general']]","[Decimal128('14.75'), Decimal128('140.77'), Decimal128('30.52'), Decimal128('27.6'), Decimal128('29.07'), Decimal128('19.78')]","[1, 2, 3, 4, 4, 7]",Denver,M,48,lo@wogoca.sb,4,False,In store
2456,2014-05-09 17:47:17.279,"['notepad', 'envelopes']","[['office', 'writing', 'school'], ['stationary', 'office', 'general']]","[Decimal128('30.37'), Decimal128('12.28')]","[3, 6]",Seattle,F,51,epurod@etacancuc.mx,5,False,Online
2457,2017-02-09 08:54:02.812,"['printer paper', 'notepad', 'pens']","[['office', 'stationary'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('23.3'), Decimal128('21.42'), Decimal128('32.69')]","[7, 5, 4]",London,F,35,ra@kofni.pt,5,False,In store
2458,2017-05-14 07:11:11.320,"['binder', 'pens', 'binder', 'notepad', 'envelopes', 'envelopes', 'pens', 'laptop', 'notepad']","[['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary'], ['electronics', 'school', 'office'], ['office', 'writing', 'school']]","[Decimal128('25.87'), Decimal128('29.21'), Decimal128('16.96'), Decimal128('22.08'), Decimal128('20.76'), Decimal128('24.9'), Decimal128('26.06'), Decimal128('574.58'), Decimal128('30.75')]","[4, 4, 9, 5, 9, 9, 4, 2, 5]",New York,M,21,pecwa@vuj.hu,4,False,Online
2459,2016-07-14 10:58:28.956,"['envelopes', 'printer paper', 'binder', 'laptop', 'pens', 'notepad', 'pens', 'binder', 'backpack', 'envelopes']","[['stationary', 'office', 'general'], ['office', 'stationary'], ['school', 'general', 'organization'], ['electronics', 'school', 'office'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization'], ['school', 'travel', 'kids'], ['stationary', 'office', 'general']]","[Decimal128('7.18'), Decimal128('42.49'), Decimal128('16.86'), Decimal128('445.8'), Decimal128('8.06'), Decimal128('26.17'), Decimal128('74.16'), Decimal128('12.42'), Decimal128('196.54'), Decimal128('24.74')]","[9, 1, 9, 2, 2, 4, 3, 9, 1, 9]",London,M,22,bu@ridjathav.cd,1,False,Online
2460,2014-04-03 20:33:15.724,"['backpack', 'printer paper']","[['school', 'travel', 'kids'], ['office', 'stationary']]","[Decimal128('93.88'), Decimal128('38.51')]","[5, 8]",San Diego,M,44,rikozowa@foc.eu,5,False,In store
2461,2017-10-13 16:21:04.560,"['envelopes', 'notepad', 'laptop', 'printer paper', 'backpack', 'notepad', 'binder', 'binder', 'pens', 'pens']","[['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['electronics', 'school', 'office'], ['office', 'stationary'], ['school', 'travel', 'kids'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('24.68'), Decimal128('25.3'), Decimal128('1288.84'), Decimal128('32.93'), Decimal128('187.23'), Decimal128('32.68'), Decimal128('15.94'), Decimal128('16.33'), Decimal128('65.85'), Decimal128('74.15')]","[6, 1, 1, 1, 1, 1, 10, 9, 4, 5]",Denver,M,64,rem@dew.mw,4,False,Phone
2462,2015-03-14 07:32:03.558,"['laptop', 'notepad', 'notepad', 'notepad', 'envelopes', 'binder']","[['electronics', 'school', 'office'], ['office', 'writing', 'school'], ['office', 'writing', 'school'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['school', 'general', 'organization']]","[Decimal128('781.19'), Decimal128('36.75'), Decimal128('22.61'), Decimal128('20.62'), Decimal128('11.85'), Decimal128('12.21')]","[3, 1, 2, 4, 1, 2]",Austin,F,67,ne@rob.sm,5,True,In store
2463,2016-12-13 09:52:18.220,"['printer paper', 'pens', 'pens', 'binder']","[['office', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['school', 'general', 'organization']]","[Decimal128('28.63'), Decimal128('51.58'), Decimal128('76.96'), Decimal128('12.14')]","[10, 4, 3, 2]",London,F,56,vok@fab.gp,4,False,In store
2464,2014-04-28 04:58:05.461,['binder'],"[['school', 'general', 'organization']]",[Decimal128('13.04')],[4],Seattle,M,21,suhre@to.sj,3,False,Phone
2465,2016-07-19 10:07:13.221,"['binder', 'pens', 'envelopes', 'notepad', 'backpack', 'pens', 'printer paper']","[['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['writing', 'office', 'school', 'stationary'], ['office', 'stationary']]","[Decimal128('23.15'), Decimal128('55.21'), Decimal128('12.48'), Decimal128('14.15'), Decimal128('46.32'), Decimal128('20.5'), Decimal128('49.23')]","[8, 5, 7, 3, 5, 2, 6]",San Diego,M,44,jemduh@idbaha.cf,4,False,Phone
2466,2013-04-30 20:14:00.556,"['envelopes', 'pens', 'backpack', 'binder', 'notepad']","[['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary'], ['school', 'travel', 'kids'], ['school', 'general', 'organization'], ['office', 'writing', 'school']]","[Decimal128('17.25'), Decimal128('78.55'), Decimal128('59.83'), Decimal128('26.6'), Decimal128('38.05')]","[8, 2, 1, 1, 3]",Seattle,M,68,raniom@sasuk.mc,4,False,In store
2467,2013-12-06 18:40:28.684,"['pens', 'laptop', 'printer paper', 'envelopes', 'pens', 'notepad', 'envelopes', 'binder', 'binder']","[['writing', 'office', 'school', 'stationary'], ['electronics', 'school', 'office'], ['office', 'stationary'], ['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['school', 'general', 'organization']]","[Decimal128('26.05'), Decimal128('840.79'), Decimal128('21.34'), Decimal128('7.85'), Decimal128('21.09'), Decimal128('25.98'), Decimal128('21.62'), Decimal128('25.7'), Decimal128('16.75')]","[2, 2, 8, 8, 4, 4, 10, 10, 5]",Austin,M,42,zina@raomipeb.sy,4,False,In store
2468,2017-09-13 19:21:38.002,"['envelopes', 'envelopes']","[['stationary', 'office', 'general'], ['stationary', 'office', 'general']]","[Decimal128('10.85'), Decimal128('13.43')]","[2, 8]",San Diego,M,51,luugi@matug.tr,2,False,Online
2469,2015-12-04 13:42:39.899,"['pens', 'notepad']","[['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school']]","[Decimal128('12.44'), Decimal128('13.49')]","[5, 2]",Seattle,F,36,mo@igipamo.br,3,False,Online
2470,2015-01-01 06:30:59.427,['pens'],"[['writing', 'office', 'school', 'stationary']]",[Decimal128('26.11')],[3],Denver,F,39,rul@he.in,5,False,Online
2471,2016-07-24 11:28:16.779,"['notepad', 'notepad', 'notepad', 'pens', 'envelopes', 'binder', 'backpack', 'binder', 'printer paper', 'pens']","[['office', 'writing', 'school'], ['office', 'writing', 'school'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['school', 'travel', 'kids'], ['school', 'general', 'organization'], ['office', 'stationary'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('24.12'), Decimal128('20.92'), Decimal128('20.13'), Decimal128('35.85'), Decimal128('23.53'), Decimal128('10.93'), Decimal128('128.76'), Decimal128('24.5'), Decimal128('19.92'), Decimal128('52.98')]","[3, 5, 3, 5, 3, 10, 2, 6, 6, 1]",Seattle,F,34,cod@liw.sh,4,False,In store
2472,2014-08-24 19:19:29.176,"['notepad', 'binder', 'laptop', 'notepad', 'pens', 'backpack', 'printer paper', 'pens', 'envelopes']","[['office', 'writing', 'school'], ['school', 'general', 'organization'], ['electronics', 'school', 'office'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['school', 'travel', 'kids'], ['office', 'stationary'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general']]","[Decimal128('17.54'), Decimal128('15.16'), Decimal128('1551.91'), Decimal128('37.96'), Decimal128('13.61'), Decimal128('105.26'), Decimal128('16.36'), Decimal128('59.1'), Decimal128('20.6')]","[3, 1, 1, 2, 4, 4, 3, 4, 1]",Denver,M,46,ve@fa.uk,4,False,Online
2473,2017-07-29 19:04:52.979,"['notepad', 'binder', 'backpack', 'binder', 'notepad']","[['office', 'writing', 'school'], ['school', 'general', 'organization'], ['school', 'travel', 'kids'], ['school', 'general', 'organization'], ['office', 'writing', 'school']]","[Decimal128('6.66'), Decimal128('19.57'), Decimal128('189.4'), Decimal128('18.4'), Decimal128('9.72')]","[4, 6, 3, 8, 4]",Austin,M,50,wuda@uhahaho.gl,5,False,Online
2474,2014-08-29 13:44:24.972,"['backpack', 'envelopes', 'binder', 'envelopes', 'notepad', 'binder', 'pens', 'laptop', 'printer paper']","[['school', 'travel', 'kids'], ['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['electronics', 'school', 'office'], ['office', 'stationary']]","[Decimal128('114.08'), Decimal128('23.63'), Decimal128('22.5'), Decimal128('15.26'), Decimal128('39.54'), Decimal128('17.54'), Decimal128('49.97'), Decimal128('468.83'), Decimal128('37.93')]","[3, 7, 3, 1, 2, 3, 2, 3, 4]",London,F,60,pirisir@bapvuew.sr,2,False,In store
2475,2016-10-27 10:28:47.078,"['notepad', 'pens', 'notepad', 'binder', 'printer paper']","[['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['office', 'stationary']]","[Decimal128('30.88'), Decimal128('75.43'), Decimal128('7.2'), Decimal128('10.94'), Decimal128('48.28')]","[3, 1, 5, 2, 7]",Austin,F,16,awzew@kiw.az,4,False,Phone
2476,2014-09-22 12:09:30.435,"['notepad', 'pens', 'printer paper', 'laptop', 'notepad', 'binder', 'envelopes', 'pens', 'envelopes', 'binder']","[['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['office', 'stationary'], ['electronics', 'school', 'office'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['school', 'general', 'organization']]","[Decimal128('15.55'), Decimal128('24.38'), Decimal128('27.16'), Decimal128('1506.31'), Decimal128('22.99'), Decimal128('24.19'), Decimal128('20.28'), Decimal128('7.68'), Decimal128('18.53'), Decimal128('10.78')]","[4, 2, 8, 3, 5, 9, 1, 2, 8, 6]",London,F,39,gigen@volrem.my,5,False,Phone
2477,2014-12-04 19:37:01.705,"['notepad', 'envelopes']","[['office', 'writing', 'school'], ['stationary', 'office', 'general']]","[Decimal128('15.44'), Decimal128('16.85')]","[5, 7]",Austin,M,35,zoka@tuog.rw,4,False,Phone
2478,2016-08-09 09:36:07.045,"['binder', 'pens', 'notepad', 'binder', 'backpack', 'printer paper', 'notepad', 'notepad']","[['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['school', 'travel', 'kids'], ['office', 'stationary'], ['office', 'writing', 'school'], ['office', 'writing', 'school']]","[Decimal128('21.08'), Decimal128('75.51'), Decimal128('26.89'), Decimal128('26.38'), Decimal128('121.1'), Decimal128('19.06'), Decimal128('22.5'), Decimal128('36.02')]","[7, 4, 1, 6, 3, 2, 3, 4]",New York,F,16,ugohoja@ju.ec,4,False,Online
2479,2013-04-15 08:13:15.174,"['pens', 'notepad', 'backpack', 'binder', 'envelopes']","[['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['school', 'general', 'organization'], ['stationary', 'office', 'general']]","[Decimal128('25.71'), Decimal128('23.83'), Decimal128('72.05'), Decimal128('25.45'), Decimal128('8.32')]","[5, 3, 4, 4, 4]",Denver,M,16,likep@sipwot.mv,3,False,Phone
2480,2017-11-18 09:23:57.416,"['laptop', 'pens']","[['electronics', 'school', 'office'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('639.58'), Decimal128('43.17')]","[4, 4]",San Diego,F,16,waom@awwobumu.mw,5,False,Online
2481,2013-02-08 13:36:27.651,"['notepad', 'backpack', 'notepad', 'pens', 'envelopes', 'envelopes', 'binder', 'notepad', 'pens']","[['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary'], ['stationary', 'office', 'general'], ['stationary', 'office', 'general'], ['school', 'general', 'organization'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('5.82'), Decimal128('74.06'), Decimal128('17.98'), Decimal128('22.2'), Decimal128('7.43'), Decimal128('14.67'), Decimal128('25.07'), Decimal128('12.55'), Decimal128('59.95')]","[1, 4, 3, 2, 7, 5, 4, 5, 2]",Denver,F,60,liloaha@ko.il,5,False,Online
2482,2013-12-28 08:28:03.198,"['pens', 'notepad', 'printer paper', 'backpack', 'laptop', 'envelopes', 'notepad', 'notepad', 'pens']","[['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['office', 'stationary'], ['school', 'travel', 'kids'], ['electronics', 'school', 'office'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['office', 'writing', 'school'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('13.55'), Decimal128('18.05'), Decimal128('30.27'), Decimal128('78.32'), Decimal128('1383.69'), Decimal128('15.11'), Decimal128('20.24'), Decimal128('27.9'), Decimal128('31.19')]","[5, 4, 9, 1, 2, 8, 2, 2, 3]",Denver,M,28,todhutev@paze.lr,5,False,Online
2483,2016-08-26 00:54:46.141,"['notepad', 'laptop', 'printer paper', 'binder', 'binder', 'envelopes', 'envelopes']","[['office', 'writing', 'school'], ['electronics', 'school', 'office'], ['office', 'stationary'], ['school', 'general', 'organization'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['stationary', 'office', 'general']]","[Decimal128('14.17'), Decimal128('578.41'), Decimal128('30.99'), Decimal128('28.66'), Decimal128('20.73'), Decimal128('7.66'), Decimal128('18.84')]","[3, 1, 8, 4, 3, 3, 3]",Denver,M,58,ami@fevussaf.kr,5,False,In store
2484,2014-12-20 17:16:49.496,"['binder', 'envelopes']","[['school', 'general', 'organization'], ['stationary', 'office', 'general']]","[Decimal128('23.73'), Decimal128('12.43')]","[10, 10]",Denver,M,29,sazup@ciduze.kz,1,False,Online
2485,2013-11-25 16:58:01.770,"['laptop', 'backpack', 'pens']","[['electronics', 'school', 'office'], ['school', 'travel', 'kids'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('426.75'), Decimal128('194.87'), Decimal128('32.31')]","[3, 1, 4]",London,F,39,mukca@duig.mx,5,False,In store
2486,2013-08-26 01:10:28.881,['envelopes'],"[['stationary', 'office', 'general']]",[Decimal128('11.35')],[8],Denver,F,36,uwewikif@re.pr,1,False,In store
2487,2013-06-28 19:50:16.627,"['pens', 'notepad', 'envelopes', 'pens', 'notepad', 'backpack', 'notepad', 'binder']","[['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['office', 'writing', 'school'], ['school', 'general', 'organization']]","[Decimal128('62.44'), Decimal128('8.65'), Decimal128('5.37'), Decimal128('62.32'), Decimal128('27.78'), Decimal128('177.5'), Decimal128('10.03'), Decimal128('27.88')]","[3, 2, 3, 2, 1, 1, 5, 4]",Denver,M,38,afocuzu@tov.su,5,False,In store
2488,2013-04-17 02:30:43.297,"['backpack', 'binder', 'envelopes', 'pens', 'notepad', 'notepad', 'notepad']","[['school', 'travel', 'kids'], ['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['office', 'writing', 'school'], ['office', 'writing', 'school']]","[Decimal128('186.29'), Decimal128('28.46'), Decimal128('8.1'), Decimal128('17.53'), Decimal128('20.11'), Decimal128('9.53'), Decimal128('24.28')]","[5, 7, 6, 1, 4, 5, 5]",Seattle,F,28,colukud@neuzoju.vu,4,True,Online
2489,2015-05-27 21:26:40.793,"['envelopes', 'printer paper']","[['stationary', 'office', 'general'], ['office', 'stationary']]","[Decimal128('19.66'), Decimal128('26.63')]","[9, 10]",Denver,F,43,akvuvuf@gifoka.sb,4,False,Online
2490,2013-06-15 15:48:28.391,"['backpack', 'pens']","[['school', 'travel', 'kids'], ['writing', 'office', 'school', 'stationary']]","[Decimal128('112.03'), Decimal128('12.61')]","[2, 2]",Denver,M,66,wecwu@dev.au,1,False,In store
2491,2015-09-10 23:03:36.154,"['laptop', 'envelopes', 'notepad', 'backpack', 'pens', 'notepad']","[['electronics', 'school', 'office'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school']]","[Decimal128('1061.18'), Decimal128('10.24'), Decimal128('12.82'), Decimal128('68.31'), Decimal128('22.08'), Decimal128('12.42')]","[5, 5, 3, 5, 4, 4]",Austin,F,46,no@jono.ru,5,False,Online
2492,2016-12-07 23:13:19.941,"['binder', 'envelopes', 'notepad', 'binder', 'pens', 'notepad', 'backpack', 'laptop', 'envelopes']","[['school', 'general', 'organization'], ['stationary', 'office', 'general'], ['office', 'writing', 'school'], ['school', 'general', 'organization'], ['writing', 'office', 'school', 'stationary'], ['office', 'writing', 'school'], ['school', 'travel', 'kids'], ['electronics', 'school', 'office'], ['stationary', 'office', 'general']]","[Decimal128('21.73'), Decimal128('17.95'), Decimal128('28.94'), Decimal128('20.35'), Decimal128('64.44'), Decimal128('29.1'), Decimal128('67.84'), Decimal128('1007.82'), Decimal128('13.63')]","[6, 4, 2, 3, 1, 3, 1, 4, 7]",Seattle,M,57,zoz@awjawro.gt,4,False,In store
